marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max
0,2,4,11,67,76,142580,0,0,0
0,2,4,12,67,89,93074,0,0,0
0,2,4,11,67,86,154655,0,0,0
0,2,4,12,67,74,65307,0,0,0
0,2,4,11,67,82,139968,0,0,0
0,2,4,11,67,81,141607,0,0,0
0,2,4,12,67,76,100058,0,0,0
0,2,4,12,67,76,138684,0,0,0
0,2,4,11,67,79,62636,0,0,0
0,2,4,13,67,68,102776,12,0,0
0,2,4,11,67,72,83715,0,0,0
0,2,4,11,67,83,168797,0,0,0
0,2,4,11,67,68,137368,0,0,0
0,2,4,12,67,76,168217,0,0,0
0,2,4,13,67,75,79161,12,0,0
0,2,4,12,67,88,142460,0,0,0
0,2,4,11,67,80,161188,0,0,0
0,2,4,11,67,71,163095,0,0,0
0,2,4,11,67,74,159096,0,0,0
0,2,4,12,67,71,169855,0,0,0
0,2,4,12,67,74,97856,0,0,0
0,2,4,11,67,69,88157,0,0,0
0,2,4,12,67,92,113100,0,0,0
0,2,4,11,67,73,224539,0,0,0
0,2,4,11,67,76,101100,0,0,0
0,2,4,12,67,75,112533,0,0,0
0,2,4,11,67,74,145561,0,0,0
0,2,4,12,67,70,63499,0,0,0
0,2,4,11,67,76,194148,0,0,0
0,2,4,11,67,71,63867,0,0,0
0,2,4,11,67,74,132513,0,0,0
0,2,4,12,67,72,109617,12,0,0
0,2,4,11,67,75,117895,0,0,0
0,2,4,11,67,86,133227,0,0,0
0,2,4,12,67,80,112414,0,0,0
0,2,4,11,67,77,115073,0,0,0
0,2,4,12,67,78,143753,0,0,0
0,2,4,12,67,86,96145,0,0,0
0,2,4,12,67,71,122409,0,0,0
0,2,4,12,67,67,101094,0,0,0
0,2,4,11,67,74,194585,0,0,0
0,2,4,12,67,86,69007,0,0,0
0,2,4,12,67,84,122466,0,0,0
0,2,4,12,67,81,141233,12,0,0
0,2,4,11,67,77,152361,0,0,0
0,2,4,11,67,110,99595,0,0,0
0,2,4,11,67,72,125167,0,0,0
0,2,4,11,67,71,123020,0,0,0
0,2,4,11,67,89,141889,0,0,0
0,2,4,11,67,80,114586,0,0,0
0,2,4,12,67,79,169110,0,0,0
0,2,4,12,67,89,151853,0,0,0
0,2,4,11,67,79,171215,0,0,0
0,2,4,12,67,76,134263,0,0,0
0,2,4,11,67,79,147351,0,0,0
0,2,4,11,67,88,166509,0,0,0
0,2,4,12,67,74,120707,0,0,0
0,2,4,11,67,69,114176,0,0,0
0,2,4,11,67,82,113635,0,0,0
0,2,4,11,67,72,154509,0,0,0
0,2,4,12,67,77,93483,0,0,0
0,2,4,11,67,80,123688,0,0,0
0,2,4,11,67,78,135227,0,0,0
0,2,4,12,67,78,81855,0,0,0
0,2,4,12,67,87,90726,0,0,0
0,2,4,11,67,74,60897,0,0,0
0,2,4,13,67,72,169596,38,0,0
0,2,4,12,67,74,200248,0,0,0
0,2,4,12,67,69,207451,0,0,0
0,2,4,11,67,72,129206,0,0,0
0,2,4,13,67,79,117729,12,0,0
0,2,4,11,67,83,100844,0,0,0
0,2,4,11,67,83,141749,0,0,0
0,2,4,11,67,70,102841,0,0,0
0,2,4,12,67,75,140102,0,0,0
0,2,4,11,67,73,102010,0,0,0
0,2,4,11,67,74,155304,0,0,0
0,2,4,11,67,75,127225,0,0,0
0,2,4,11,67,72,119685,0,0,0
0,2,4,12,67,78,152920,0,0,0
0,2,4,11,67,72,96832,0,0,0
0,2,4,12,67,87,130072,0,0,0
0,2,4,11,67,81,101712,0,0,0
0,2,4,12,67,78,163029,0,0,0
0,2,4,11,67,73,159531,0,0,0
0,2,4,11,67,78,121945,0,0,0
0,2,4,11,67,75,130035,0,0,0
0,2,4,12,67,77,141940,0,0,0
0,2,4,11,67,76,50328,0,0,0
0,2,4,12,67,75,195602,0,0,0
0,2,4,11,67,71,209442,0,0,0
0,2,4,11,67,80,173059,0,0,0
0,2,4,11,67,72,156820,0,0,0
0,2,4,11,67,73,149835,0,0,0
0,2,4,12,67,78,183747,0,0,0
0,2,4,11,67,79,194416,0,0,0
0,2,4,12,67,83,161761,0,0,0
0,2,4,12,67,79,180894,0,0,0
0,2,4,11,67,75,132792,0,0,0
0,2,4,12,67,78,152248,0,0,0
0,2,4,11,67,81,119868,0,0,0
0,2,4,11,67,75,157714,0,0,0
0,2,4,12,67,78,147053,0,0,0
0,2,4,12,67,82,108913,0,0,0
0,2,4,11,67,82,171829,0,0,0
0,2,4,11,67,75,85071,0,0,0
0,2,4,12,67,74,98870,0,0,0
0,2,4,11,67,76,198603,0,0,0
0,2,4,12,67,70,105724,0,0,0
0,2,4,13,67,79,199606,12,0,0
0,2,4,11,67,75,91863,0,0,0
0,2,4,11,67,85,119026,0,0,0
0,2,4,11,67,70,97780,0,0,0
0,2,4,11,67,74,239716,0,0,0
0,2,4,11,67,105,131157,0,0,0
0,2,4,11,67,75,147228,0,0,0
0,2,4,11,67,73,169093,0,0,0
0,2,4,11,67,77,104491,0,0,0
0,2,4,11,67,83,149037,0,0,0
0,2,4,12,67,77,114631,0,0,0
0,2,4,11,67,77,85553,0,0,0
0,2,4,12,67,75,139133,0,0,0
0,2,4,11,67,75,144161,0,0,0
0,2,4,13,67,91,132754,12,0,0
0,2,4,12,67,70,101160,0,0,0
0,2,4,12,67,74,205936,0,0,0
0,2,4,11,67,78,213782,0,0,0
0,2,4,11,67,79,111139,0,0,0
0,2,4,12,67,77,90710,0,0,0
0,2,4,12,67,79,186720,0,0,0
0,2,4,11,67,80,190163,0,0,0
0,2,4,12,67,70,267566,0,0,0
0,2,4,11,67,71,182453,0,0,0
0,2,4,11,67,71,95541,0,0,0
0,2,4,11,67,71,164516,0,0,0
0,2,4,12,67,82,152815,0,0,0
0,2,4,12,67,75,103063,0,0,0
0,2,4,12,67,71,114075,0,0,0
0,2,4,12,67,74,114216,0,0,0
0,2,4,11,67,73,77404,0,0,0
0,2,4,11,67,77,102275,0,0,0
0,2,4,11,67,74,110324,0,0,0
0,2,4,11,67,85,70661,0,0,0
0,2,4,12,67,76,164169,0,0,0
0,2,4,11,67,81,120678,0,0,0
0,2,4,11,67,72,142490,0,0,0
0,2,4,12,67,69,226936,0,0,0
0,2,4,11,67,75,161590,0,0,0
0,2,4,12,67,70,134567,0,0,0
0,2,4,11,67,75,144642,0,0,0
0,2,4,11,67,72,121397,0,0,0
0,2,4,11,67,78,155961,0,0,0
0,2,4,11,67,82,130158,0,0,0
0,2,4,11,67,80,117666,0,0,0
0,2,4,11,67,85,149100,0,0,0
0,2,4,11,67,75,168316,0,0,0
0,2,4,11,67,72,195693,0,0,0
0,2,4,11,67,74,174387,0,0,0
0,2,4,13,67,79,147134,12,0,0
0,2,4,12,67,72,114344,0,0,0
0,2,4,12,67,76,182559,0,0,0
0,2,4,12,67,84,162976,0,0,0
0,2,4,12,67,81,96063,0,0,0
0,2,4,12,67,73,151347,0,0,0
0,2,4,12,67,77,174966,0,0,0
0,2,4,11,67,73,60931,0,0,0
0,2,4,13,67,68,88358,10,0,0
0,2,4,11,67,75,216135,0,0,0
0,2,4,11,67,77,116487,0,0,0
0,2,4,12,67,80,141617,0,0,0
0,2,4,11,67,76,84143,0,0,0
0,2,4,12,67,75,207875,0,0,0
0,2,4,11,67,90,146288,0,0,0
0,2,4,12,67,73,286345,0,0,0
0,2,4,11,67,70,171573,0,0,0
0,2,4,12,67,82,64503,0,0,0
0,2,4,11,67,102,87611,0,0,0
0,2,4,12,67,80,135490,0,0,0
0,2,4,11,67,74,133842,0,0,0
0,2,4,12,67,70,113452,0,0,0
0,2,4,13,67,82,60899,38,0,0
0,2,4,12,67,86,178643,0,0,0
0,2,4,11,67,91,56904,0,0,0
0,2,4,11,67,75,130313,0,0,0
0,2,4,11,67,76,127760,0,0,0
0,2,4,12,67,76,104600,0,0,0
0,2,4,12,67,70,74104,12,0,0
0,2,4,11,67,80,219438,0,0,0
0,2,4,12,67,72,48813,0,0,0
0,2,4,11,67,72,108114,0,0,0
0,2,4,11,67,75,88824,0,0,0
0,2,4,11,67,76,21309,0,0,0
0,2,4,11,67,80,135114,0,0,0
0,2,4,11,67,68,124036,0,0,0
0,2,4,11,67,71,92914,0,0,0
0,2,4,11,67,100,137820,0,0,0
0,2,4,12,67,77,187334,0,0,0
0,2,4,12,67,79,111078,0,0,0
0,2,4,11,67,74,214222,0,0,0
0,2,4,11,67,84,99296,0,0,0
0,2,4,11,67,87,97555,0,0,0
0,2,4,11,67,76,205332,0,0,0
0,2,4,12,67,87,85258,0,0,0
0,2,4,12,67,92,120656,0,0,0
0,2,4,12,67,72,124243,0,0,0
0,2,4,12,67,86,106652,0,0,0
0,2,4,12,67,74,114213,0,0,0
0,2,4,12,67,73,129996,12,0,0
0,2,4,12,67,75,88792,0,0,0
0,2,4,12,67,76,133698,0,0,0
0,2,4,12,67,77,88370,0,0,0
0,2,4,12,67,82,117517,0,0,0
0,2,4,11,67,80,144539,0,0,0
0,2,4,12,67,93,119693,0,0,0
0,2,4,12,67,66,164864,0,0,0
0,2,4,12,67,79,139151,0,0,0
0,2,4,11,67,80,103522,0,0,0
0,2,4,11,67,79,165593,0,0,0
0,2,4,11,67,74,148388,0,0,0
0,2,4,13,67,75,128130,12,0,0
0,2,4,11,67,73,121054,0,0,0
0,2,4,11,67,66,69285,0,0,0
0,2,4,11,67,72,163091,0,0,0
0,2,4,11,67,80,133535,0,0,0
0,2,4,12,67,91,139708,0,0,0
0,2,4,11,67,88,148642,0,0,0
0,2,4,12,67,85,162589,0,0,0
0,2,4,11,67,85,103243,0,0,0
0,2,4,11,67,73,38739,0,0,0
0,2,4,11,67,77,160187,0,0,0
0,2,4,11,67,76,120260,0,0,0
0,2,4,11,67,69,128266,0,0,0
0,2,4,11,67,67,173348,0,0,0
0,2,4,11,67,84,105840,0,0,0
0,2,4,12,67,79,86814,0,0,0
0,2,4,13,67,83,124009,12,0,0
0,2,4,12,67,73,143158,0,0,0
0,2,4,11,67,82,98867,0,0,0
0,2,4,12,67,77,137978,0,0,0
0,2,4,11,67,82,96974,0,0,0
0,2,4,12,67,74,139222,0,0,0
0,2,4,12,67,77,110526,0,0,0
0,2,4,11,67,73,252769,0,0,0
0,2,4,12,67,104,96991,0,0,0
0,2,4,11,67,73,109798,0,0,0
0,2,4,11,67,77,140163,0,0,0
0,2,4,11,67,76,165315,0,0,0
0,2,4,12,67,83,149366,0,0,0
0,2,4,13,67,74,118751,12,0,0
0,2,4,12,67,81,152372,0,0,0
0,2,4,12,67,75,120281,0,0,0
0,2,4,11,67,89,146847,0,0,0
0,2,4,12,67,73,120078,0,0,0
0,2,4,11,67,79,163090,0,0,0
0,2,4,12,67,88,188893,0,0,0
0,2,4,11,67,72,171345,0,0,0
0,2,4,12,67,73,121518,0,0,0
0,2,4,11,67,79,138466,0,0,0
0,2,4,12,67,79,131666,0,0,0
0,2,4,12,67,81,211657,0,0,0
0,2,4,11,67,70,130613,0,0,0
0,2,4,12,67,82,36484,12,0,0
0,2,4,13,67,73,196953,12,0,0
0,2,4,11,67,74,158177,0,0,0
0,2,4,11,67,78,143508,0,0,0
0,2,4,12,67,82,201402,0,0,17
0,2,4,11,67,76,101021,0,0,0
0,2,4,11,67,80,102561,0,0,0
0,2,4,11,67,68,55442,0,0,0
0,2,4,11,67,81,118718,0,0,0
0,2,4,12,67,79,137265,0,0,0
0,2,4,12,67,67,85877,0,0,0
0,2,4,11,67,84,135115,0,0,0
0,2,4,12,67,74,121651,0,0,0
0,2,4,12,67,74,223573,0,0,0
0,2,4,13,67,79,152864,12,0,0
0,2,4,12,67,71,99657,0,0,0
0,2,4,11,67,67,154693,0,0,0
0,2,4,11,67,75,81415,0,0,0
0,2,4,11,67,79,135726,0,0,0
0,2,4,11,67,73,164347,0,0,0
0,2,4,11,67,74,274533,0,0,0
0,2,4,11,67,69,172378,0,0,0
0,2,4,12,67,77,170465,0,0,0
0,2,4,11,67,73,125840,0,0,0
0,2,4,11,67,70,127424,0,0,0
0,2,4,11,67,70,41771,0,0,0
0,2,4,12,67,82,107732,0,0,0
0,2,4,11,67,77,83975,0,0,0
0,2,4,12,67,74,141484,0,0,0
0,2,4,12,67,73,128881,0,0,0
0,2,4,11,67,79,154674,0,0,0
0,2,4,11,67,87,144262,0,0,0
0,2,4,12,67,107,67037,0,0,0
0,2,4,11,67,71,103475,0,0,0
0,2,4,11,67,80,102551,0,0,0
0,2,4,11,67,80,187161,0,0,0
0,2,4,11,67,74,200631,0,0,0
0,2,4,11,67,81,105089,0,0,0
0,2,4,12,67,90,119476,0,0,0
0,2,4,11,67,75,117460,0,0,0
0,2,4,11,67,74,126217,0,0,0
0,2,4,11,67,79,48353,0,0,0
0,2,4,11,67,74,132346,0,0,0
0,2,4,12,67,70,195949,0,0,0
0,2,4,11,67,67,167761,0,0,0
0,2,4,11,67,73,138177,0,0,0
0,2,4,13,67,77,159184,12,0,0
0,2,4,11,67,81,125383,0,0,0
0,2,4,12,67,75,95424,19,0,0
0,2,4,12,67,92,132304,0,0,0
0,2,4,11,67,79,44545,0,0,0
0,2,4,11,67,78,148573,0,0,0
0,2,4,11,67,75,109240,0,0,0
0,2,4,11,67,73,79773,0,0,0
0,2,4,11,67,73,119747,0,0,0
0,2,4,12,67,69,91538,80,0,0
0,2,4,12,67,74,153752,0,0,0
0,2,4,11,67,79,146586,0,0,0
0,2,4,12,67,76,120616,0,0,0
0,2,4,12,67,74,197391,0,0,0
0,2,4,11,67,74,97916,0,0,0
0,2,4,11,67,79,133380,0,0,0
0,2,4,11,67,74,113835,0,0,0
0,2,4,12,67,73,144926,0,0,0
0,2,4,11,67,77,186565,0,0,0
0,2,4,12,67,77,62303,38,0,0
0,2,4,11,67,71,118118,0,0,0
0,2,4,11,67,73,197454,0,0,0
0,2,4,12,67,75,66237,0,0,0
0,2,4,11,67,74,191166,0,0,0
0,2,4,12,67,78,149774,0,0,0
0,2,4,11,67,71,199045,0,0,0
0,2,4,12,67,90,127927,0,0,0
0,2,4,12,67,70,78951,0,0,0
0,2,4,11,67,72,192987,0,0,0
0,2,4,11,67,70,190442,0,0,0
0,2,4,12,67,75,208529,0,0,0
0,2,4,11,67,79,154885,0,0,0
0,2,4,11,67,72,209423,0,0,0
0,2,4,11,67,77,171533,0,0,0
0,2,4,11,67,79,123568,0,0,0
0,2,4,11,67,79,172614,0,0,0
0,2,4,11,67,78,167636,0,0,0
0,2,4,12,67,76,147250,0,0,0
0,2,4,12,67,77,155245,0,0,0
0,2,4,11,67,90,144033,0,0,0
0,2,4,12,67,88,90883,0,0,0
0,2,4,11,67,76,112615,0,0,0
0,2,4,12,67,69,155113,0,0,0
0,2,4,11,67,88,148746,0,0,0
0,2,4,11,67,75,123099,0,0,0
0,2,4,12,67,78,115392,0,0,0
0,2,4,12,67,75,108942,0,0,0
0,2,4,11,67,79,162705,0,0,0
0,2,4,11,67,77,134233,0,0,0
0,2,4,12,67,76,92937,0,0,0
0,2,4,11,67,84,123309,0,0,0
0,2,4,11,67,75,177118,0,0,0
0,2,4,12,67,77,106669,0,0,0
0,2,4,11,67,70,60930,0,0,0
0,2,4,11,67,66,246960,0,0,0
0,2,4,11,67,102,120089,0,0,0
0,2,4,12,67,72,118707,0,0,0
0,2,4,12,67,72,212374,0,0,0
0,2,4,11,67,76,188451,0,0,0
0,2,4,11,67,70,185252,0,0,0
0,2,4,13,67,72,107333,12,0,0
0,2,4,12,67,80,120638,0,0,0
0,2,4,11,67,85,87570,0,0,0
0,2,4,12,67,75,92855,0,0,0
0,2,4,11,67,71,77291,0,0,0
0,2,4,12,67,79,152270,19,0,0
0,2,4,12,67,93,117902,0,0,0
0,2,4,11,67,80,174068,0,0,0
0,2,4,12,67,89,198943,0,0,0
0,2,4,11,67,77,113708,0,0,0
0,2,4,11,67,79,132243,0,0,0
0,2,4,13,67,81,130298,12,0,0
0,2,4,12,67,75,118951,0,0,0
0,2,4,11,67,70,137077,0,0,0
0,2,4,11,67,79,166078,0,0,0
0,2,4,12,67,77,86213,0,0,0
0,2,4,11,67,80,65648,0,0,0
0,2,4,11,67,78,191119,0,0,0
0,2,4,12,67,83,126767,0,0,0
0,2,4,11,67,84,194182,0,0,0
0,2,4,11,67,85,137333,0,0,0
0,2,4,11,67,69,180236,0,0,0
0,2,4,11,67,77,134460,0,0,0
0,2,4,11,67,76,163243,0,0,0
0,2,4,11,67,75,95225,0,0,0
0,2,4,11,67,88,114481,0,0,0
0,2,4,11,67,77,198444,0,0,0
0,2,4,12,67,78,124247,0,0,0
0,2,4,11,67,75,134352,0,0,0
0,2,4,12,67,74,177387,0,0,0
0,2,4,11,67,73,98673,0,0,0
0,2,4,11,67,75,123361,0,0,0
0,2,4,11,67,80,134914,0,0,0
0,2,4,11,67,76,202325,0,0,0
0,2,4,11,67,85,148386,0,0,0
0,2,4,12,67,80,126116,0,0,0
0,2,4,11,67,74,122696,0,0,0
0,2,4,11,67,76,149696,0,0,0
0,2,4,12,67,82,117175,0,0,0
0,2,4,11,67,70,131898,0,0,0
0,2,4,11,67,81,68898,0,0,0
0,2,4,11,67,73,34615,0,0,0
0,2,4,11,67,74,119215,0,0,0
0,2,4,11,67,71,75525,0,0,0
0,2,4,12,67,71,161636,0,0,0
0,2,4,11,67,76,85378,0,0,0
0,2,4,11,67,80,180139,0,0,0
0,2,4,12,67,85,120961,0,0,0
0,2,4,12,67,84,118288,0,0,0
0,2,4,12,67,73,144424,0,0,0
0,2,4,11,67,72,146407,0,0,0
0,2,4,12,67,69,156739,0,0,0
0,2,4,11,67,76,126905,0,0,0
0,2,4,11,67,66,42358,0,0,0
0,2,4,11,67,78,113534,0,0,0
0,2,4,11,67,74,142469,0,0,0
0,2,4,11,67,78,64837,0,0,0
0,2,4,11,67,72,155072,0,0,0
0,2,4,11,67,76,118347,0,0,0
0,2,4,11,67,76,122212,0,0,0
0,2,4,11,67,75,144014,0,0,0
0,2,4,12,67,82,114820,0,0,0
0,2,4,12,67,83,129780,0,0,0
0,2,4,12,67,77,102325,0,0,0
0,2,4,11,67,82,149154,0,0,0
0,2,4,12,67,76,150595,0,0,0
0,2,4,12,67,83,107914,12,0,0
0,2,4,12,67,72,168208,0,0,0
0,2,4,11,67,82,112329,0,0,0
0,2,4,11,67,78,85237,0,0,0
0,2,4,11,67,88,91122,0,0,0
0,2,4,12,67,71,163201,0,0,0
0,2,4,11,67,70,164770,0,0,0
0,2,4,11,67,79,136675,0,0,0
0,2,4,11,67,72,209246,0,0,0
0,2,4,11,67,73,237055,0,0,0
0,2,4,11,67,69,226776,0,0,0
0,2,4,11,67,72,112875,0,0,0
0,2,4,11,67,71,179397,0,0,0
0,2,4,11,67,75,140506,0,0,0
0,2,4,11,67,88,137316,0,0,0
0,2,4,12,67,86,154330,0,0,0
0,2,4,11,67,89,146110,0,0,0
0,2,4,12,67,71,109776,0,0,0
0,2,4,12,67,69,143322,0,0,0
0,2,4,12,67,83,113027,0,0,0
0,2,4,11,67,79,123279,0,0,0
0,2,4,11,67,78,131774,0,0,0
0,2,4,12,67,79,151186,0,0,0
0,2,4,11,67,77,104479,0,0,0
0,2,4,12,67,82,141653,0,0,0
0,2,4,12,67,82,139406,0,0,0
0,2,4,11,67,86,121563,0,0,0
0,2,4,11,67,70,88791,0,0,0
0,2,4,11,67,74,109620,0,0,0
0,2,4,11,67,76,220889,0,0,0
0,2,4,11,67,74,115447,0,0,0
0,2,4,11,67,77,90584,0,0,0
0,2,4,11,67,72,205280,0,0,0
0,2,4,11,67,88,74880,0,0,0
0,2,4,11,67,75,167294,0,0,0
0,2,4,13,67,72,163111,12,0,0
0,2,4,11,67,76,187007,0,0,0
0,2,4,12,67,72,198721,0,0,0
0,2,4,11,67,99,111338,0,0,0
0,2,4,11,67,72,210414,0,0,0
0,2,4,11,67,74,188429,0,0,0
0,2,4,11,67,76,144135,0,0,0
0,2,4,11,67,73,105493,0,0,0
0,2,4,11,67,78,131188,0,0,0
0,2,4,12,67,70,63908,0,0,0
0,2,4,11,67,70,119456,0,0,0
0,2,4,11,67,76,201030,0,0,0
0,2,4,12,67,84,84370,0,0,0
0,2,4,11,67,85,132703,0,0,0
0,2,4,11,67,80,105146,0,0,0
0,2,4,11,67,84,92474,0,0,0
0,2,4,11,67,75,120787,0,0,0
0,2,4,11,67,71,123097,0,0,0
0,2,4,11,67,73,149202,0,0,0
0,2,4,11,67,71,138824,0,0,0
0,2,4,11,67,81,152400,0,0,0
0,2,4,12,67,75,132014,0,0,0
0,2,4,11,67,78,175138,0,0,0
0,2,4,11,67,83,104495,0,0,0
0,2,4,11,67,72,154409,0,0,0
0,2,4,11,67,76,144996,0,0,0
0,2,4,11,67,78,124845,0,0,0
0,2,4,12,67,69,153574,0,0,0
0,2,4,11,67,81,131792,0,0,0
0,2,4,12,67,71,146168,0,0,0
0,2,4,12,67,76,205921,0,0,0
0,2,4,12,67,77,94370,0,0,0
0,2,4,11,67,71,125763,0,0,0
0,2,4,11,67,74,155403,0,0,0
0,2,4,11,67,69,79439,0,0,0
0,2,4,11,67,72,128088,0,0,0
0,2,4,12,67,72,194639,0,0,0
0,2,4,11,67,88,143691,0,0,0
0,2,4,11,67,79,112901,0,0,0
0,2,4,11,67,73,110756,0,0,0
0,2,4,11,67,84,138479,0,0,0
0,2,4,12,67,84,168349,0,0,0
0,2,4,12,67,77,113596,0,0,0
0,2,4,11,67,74,82149,0,0,0
0,2,4,12,67,81,184782,0,0,0
0,2,4,11,67,84,118364,0,0,0
0,2,4,11,67,69,157670,0,0,0
0,2,4,11,67,72,133143,0,0,0
0,2,4,13,67,87,127873,38,0,0
0,2,4,12,67,75,199127,0,0,0
0,2,4,12,67,74,151056,0,0,0
0,2,4,12,67,69,203950,0,0,0
0,2,4,12,67,79,273948,0,0,0
0,2,4,11,67,76,133183,0,0,0
0,2,4,11,67,67,189527,0,0,0
0,2,4,11,67,80,93752,0,0,0
0,2,4,11,67,78,151207,0,0,0
0,2,4,11,67,84,150043,0,0,0
0,2,4,11,67,77,106446,0,0,0
0,2,4,12,67,85,150427,0,0,0
0,2,4,13,67,90,66265,12,0,0
0,2,4,12,67,79,99766,0,0,0
0,2,4,11,67,63,92665,0,0,0
0,2,4,12,67,78,75812,0,0,0
0,2,4,12,67,76,149361,0,0,0
0,2,4,11,67,78,126171,0,0,0
0,2,4,12,67,71,165699,0,0,0
0,2,4,12,67,86,138663,0,0,0
0,2,4,11,67,75,100063,0,0,0
0,2,4,11,67,72,189040,0,0,0
0,2,4,11,67,87,105267,0,0,0
0,2,4,11,67,79,126509,0,0,0
0,2,4,12,67,86,143107,0,0,0
0,2,4,12,67,85,89493,0,0,0
0,2,4,11,67,70,163319,0,0,0
0,2,4,11,67,66,161912,0,0,0
0,2,4,12,67,75,136265,0,0,0
0,2,4,12,67,71,72030,0,0,0
0,2,4,11,67,80,135350,0,0,0
0,2,4,11,67,111,144376,0,0,0
0,2,4,12,67,80,127571,0,0,0
0,2,4,12,67,79,128713,12,0,0
0,2,4,12,67,75,73344,12,0,0
0,2,4,12,67,74,114721,0,0,0
0,2,4,11,67,72,77315,0,0,0
0,2,4,11,67,70,180702,0,0,0
0,2,4,12,67,74,141861,0,0,0
0,2,4,11,67,74,124657,0,0,0
0,2,4,12,67,72,120794,0,0,0
0,2,4,11,67,81,94276,0,0,0
0,2,4,11,67,85,110037,0,0,0
0,2,4,11,67,84,110029,0,0,0
0,2,4,11,67,75,188542,0,0,0
0,2,4,11,67,72,222070,0,0,0
0,2,4,12,67,76,80455,0,0,0
0,2,4,11,67,67,101399,0,0,0
0,2,4,11,67,77,177532,0,0,0
0,2,4,11,67,77,133008,0,0,0
0,2,4,11,67,68,203834,0,0,0
0,2,4,11,67,72,140510,0,0,0
0,2,4,11,67,71,143414,0,0,0
0,2,4,11,67,80,147085,0,0,0
0,2,4,11,67,75,119995,0,0,0
0,2,4,12,67,85,80123,0,0,0
0,2,4,12,67,72,94324,12,0,0
0,2,4,12,67,87,135952,0,0,0
0,2,4,11,67,73,98579,0,0,0
0,2,4,11,67,77,103736,0,0,0
0,2,4,12,67,76,165994,0,0,0
0,2,4,12,67,73,89506,0,0,0
0,2,4,12,67,80,143024,0,0,0
0,2,4,11,67,75,165627,0,0,0
0,2,4,11,67,75,93716,0,0,0
0,2,4,11,67,77,122138,0,0,0
0,2,4,12,67,84,105979,0,0,0
0,2,4,11,67,88,60761,0,0,0
0,2,4,11,67,73,90008,0,0,0
0,2,4,11,67,76,154219,0,0,0
0,2,4,12,67,72,57737,12,0,0
0,2,4,12,67,82,113658,0,0,0
0,2,4,11,67,78,192845,0,0,0
0,2,4,13,67,76,152774,12,0,0
0,2,4,12,67,86,162416,0,0,17
0,2,4,11,67,73,94746,0,0,0
0,2,4,11,67,84,141152,0,0,0
0,2,4,11,67,72,171550,0,0,0
0,2,4,11,67,72,158908,0,0,0
0,2,4,12,67,77,129491,0,0,0
0,2,4,12,67,74,92930,0,0,0
0,2,4,12,67,75,214454,0,0,0
0,2,4,11,67,81,90956,0,0,0
0,2,4,12,67,75,221722,0,0,0
0,2,4,12,67,74,189199,0,0,0
0,2,4,11,67,76,138745,0,0,0
0,2,4,11,67,78,101339,0,0,0
0,2,4,12,67,70,124296,0,0,0
0,2,4,13,67,74,173245,12,0,0
0,2,4,11,67,81,146895,0,0,0
0,2,4,12,67,77,162788,0,0,0
0,2,4,11,67,78,154011,0,0,0
0,2,4,11,67,79,114363,0,0,0
0,2,4,13,67,75,104855,12,0,0
0,2,4,12,67,75,192277,0,0,0
0,2,4,11,67,71,105693,0,0,0
0,2,4,11,67,93,139355,0,0,0
0,2,4,12,67,73,163765,0,0,0
0,2,4,12,67,74,181214,0,0,0
0,2,4,11,67,81,101311,0,0,0
0,2,4,11,67,87,134230,0,0,0
0,2,4,11,67,72,85779,0,0,0
0,2,4,11,67,73,166342,0,0,0
0,2,4,11,67,73,134042,0,0,0
0,2,4,11,67,92,176208,0,0,0
0,2,4,12,67,71,116544,0,0,0
0,2,4,11,67,86,97931,0,0,0
0,2,4,12,67,77,82502,0,0,0
0,2,4,12,67,79,170447,0,0,0
0,2,4,11,67,69,125752,0,0,0
0,2,4,11,67,81,111105,0,0,0
0,2,4,12,67,79,135890,0,0,0
0,2,4,12,67,77,208538,12,0,0
0,2,4,11,67,72,154412,0,0,0
0,2,4,12,67,70,144552,0,0,0
0,2,4,12,67,74,145670,0,0,0
0,2,4,11,67,78,137801,0,0,0
0,2,4,11,67,84,156503,0,0,0
0,2,4,12,67,71,105570,0,0,0
0,2,4,11,67,71,108009,0,0,0
0,2,4,11,67,74,71359,0,0,0
0,2,4,12,67,76,92967,0,0,0
0,2,4,11,67,73,159241,0,0,0
0,2,4,11,67,91,107935,0,0,0
0,2,4,11,67,81,75862,0,0,0
0,2,4,11,67,67,77098,0,0,0
0,2,4,12,67,85,179322,0,0,0
0,2,4,12,67,72,202371,0,0,0
0,2,4,11,67,73,150205,0,0,0
0,2,4,11,67,67,193859,0,0,0
0,2,4,11,67,74,110586,0,0,0
0,2,4,11,67,76,142541,0,0,0
0,2,4,11,67,74,175935,0,0,0
0,2,4,12,67,70,120572,0,0,0
0,2,4,11,67,71,116537,0,0,0
0,2,4,12,67,89,139857,0,0,0
0,2,4,11,67,71,133177,0,0,0
0,2,4,11,67,77,142361,0,0,0
0,2,4,11,67,72,107633,0,0,0
0,2,4,12,67,73,247970,0,0,0
0,2,4,11,67,80,96889,0,0,0
0,2,4,11,67,73,92183,0,0,0
0,2,4,11,67,79,155884,0,0,0
0,2,4,12,67,91,152044,0,0,0
0,2,4,11,67,79,100421,0,0,0
0,2,4,11,67,77,69799,0,0,0
